frame_idx,time_s,kind,x1,y1,x2,y2
49,1.6333333333333333,brown,298.0086728849851,16.536496189990746,320.15491344323755,40.37631245643543
49,1.6333333333333333,green,351.6677350268791,0.0,374.77246593304733,0.0
50,1.6666666666666667,red,332.3949840355513,268.22897340435725,347.3577332615633,285.1311494521891
50,1.6666666666666667,green,330.30745279959694,83.64540923230236,347.1561246966371,95.22083931570667
50,1.6666666666666667,green,263.1408930553623,130.9127607530538,280.0693351683676,151.2906552996033
50,1.6666666666666667,green,281.33832356183734,95.05429045572893,296.6742115650785,107.31131833868471
50,1.6666666666666667,green,269.20877735080734,69.44324219214003,283.5711501030432,94.08195222409357
50,1.6666666666666667,brown,347.2257171600702,95.7223732881543,367.8386491626626,111.99672787884464
50,1.6666666666666667,brown,279.45037870869436,94.46124006595267,297.8807427702747,112.71956016366053
50,1.6666666666666667,green,270.48590132601385,47.531793697616834,288.5785607562399,62.289760152347384
50,1.6666666666666667,green,265.39906729245763,22.216410025546757,276.3963740894103,44.492575565924106
50,1.6666666666666667,brown,297.6232776185796,21.8989849983886,320.79780810963445,44.87063843127859
50,1.6666666666666667,green,351.2476043816185,0.0,374.9327448879755,0.0
51,1.7,red,332.37412369265996,275.04312980575145,347.34972100181596,291.9393098451023
51,1.7,green,329.9690131094151,86.46250614471023,347.30425175811763,98.91960945455884
51,1.7,green,262.37941959281767,135.7713186801639,280.26091237881684,156.2033185527002
51,1.7,green,281.5278310766849,99.35838541161893,296.66146589403655,110.73374763635066
51,1.7,green,268.2829962371208,73.13877896201329,284.4103524727221,98.40860557189528
51,1.7,brown,347.48544985603075,100.21580315963185,368.03978752208684,117.01836209408872
51,1.7,brown,279.7271504196129,100.18526720727289,297.3482502584073,117.59825243578072
51,1.7,green,270.87135319481956,51.726855799587895,288.71016978249213,65.47696325614078
51,1.7,green,265.3812398546508,26.590651187174274,275.66087978550644,48.576267610313366
51,1.7,brown,297.87924850737755,26.378015970726057,319.9050533683117,50.297517069769754
51,1.7,green,351.24965932636565,0.0,374.26812438620595,0.0
52,1.7333333333333334,red,332.0552459331997,282.00711203703446,347.51163104720564,298.6390430734138
52,1.7333333333333334,green,329.4638838763562,89.21424403654775,347.32577579688785,102.7256018214748
52,1.7333333333333334,green,262.05579895775054,140.67456033250605,280.1508323590473,161.09486228251328
52,1.7333333333333334,green,281.4910749160705,103.07716318973074,296.72377210374304,114.83153961794194
52,1.7333333333333334,green,267.2628454786843,76.94685680980739,285.2459179647268,102.71764332342131
52,1.7333333333333334,brown,347.25089907277,105.54380088537532,367.8846590887195,121.22470106347085
52,1.7333333333333334,brown,279.38553281120846,105.21280012556838,297.627172893202,123.2731658536035
52,1.7333333333333334,green,271.15142073557587,55.48780964814237,288.9494149084473,69.10697735743842
52,1.7333333333333334,green,265.0912443205476,30.95047020540092,274.97236909027765,52.76609798918183
52,1.7333333333333334,brown,298.2204626246235,31.093868913888628,319.2869929456048,55.52953312085832
52,1.7333333333333334,green,351.46837731734684,0.0,373.74984979691874,0.0
53,1.7666666666666666,red,332.3079734220107,288.704395305866,347.1049722533951,305.6795697440688
53,1.7666666666666666,green,329.37339664508215,92.63145519377602,347.1067128202586,105.8726826197612
53,1.7666666666666666,green,261.8475442617559,145.62436570911305,280.5017148473234,165.95721602366277
53,1.7666666666666666,green,281.5186144613952,106.79993239142688,296.8393633401309,118.97098504266172
53,1.7666666666666666,green,266.34291791368514,80.89681441819965,285.9291628046226,106.93122316072785
53,1.7666666666666666,brown,347.30519100573804,109.72608662622007,367.84411547109744,126.62563069165837
53,1.7666666666666666,brown,278.8135617220303,110.25633250987961,297.6727364110559,128.967055795575
53,1.7666666666666666,green,271.2128530814574,58.78826631968394,289.2374966960484,73.22599557339242
53,1.7666666666666666,green,264.30196987791925,35.066262964300265,274.9958855471678,57.22208973507914
53,1.7666666666666666,brown,298.10267266221604,36.236500458704796,319.6806325595112,60.42123356330438
53,1.7666666666666666,green,351.8983508914696,0.0,373.05877781550714,0.0
54,1.8,red,332.2424811654029,295.4664687554816,346.3138145841735,312.6793364417075
54,1.8,green,329.30172550738365,96.63125497903633,346.2991938602659,108.46913336383435
